AC	ENSEMBL
Q9H4M7	ENST00000263265
Q9H4M9	ENST00000320631
Q9H4P4	ENST00000345093
Q9H4Q3	ENST00000369215
Q9H4Q4	ENST00000253008
Q9H4S2	ENST00000302945
Q9H4T2	ENST00000340487
Q9H4W6	ENST00000355311
Q9H4X1	ENST00000379359
Q9H4Y5	ENST00000338595
Q9H4Z2	ENST00000322927
Q9H4Z3	ENST00000372409
Q9H503	ENST00000246090
Q9H553	ENST00000476832
Q9H582	ENST00000337393
Q9H583	ENST00000366582
Q9H596	ENST00000339042
Q9H598	ENST00000217420
Q9H5F2	ENST00000260276
Q9H5H4	ENST00000380412
Q9H5I1	ENST00000354919
Q9H5I5	ENST00000503781
Q9H5J4	ENST00000302274
Q9H5J8	ENST00000323981
Q9H5K3	ENST00000331373
Q9H5N1	ENST00000358201
Q9H5P4	ENST00000619208
Q9H5Q4	ENST00000366514
Q9H5U6	ENST00000302874
Q9H5V7	ENST00000368886
Q9H5V8	ENST00000296129
Q9H5V9	ENST00000644802
Q9H5X1	ENST00000300030
Q9H5Y7	ENST00000643778
Q9H5Z1	ENST00000252011
Q9H5Z6	ENST00000409685
Q9H611	ENST00000268043
Q9H633	ENST00000376642
Q9H649	ENST00000314622
Q9H668	ENST00000224950
Q9H672	ENST00000332783
Q9H694	ENST00000373886
Q9H6B4	ENST00000448775
Q9H6B9	ENST00000221730
Q9H6D3	ENST00000373884
Q9H6D7	ENST00000206474
Q9H6E4	ENST00000255784
Q9H6E5	ENST00000476907
Q9H6F5	ENST00000227520
Q9H6H4	ENST00000306306
Q9H6I2	ENST00000297316
Q9H6J7	ENST00000278460
Q9H6K1	ENST00000374023
Q9H6K4	ENST00000263275
Q9H6L2	ENST00000258173
Q9H6L4	ENST00000245543
Q9H6L5	ENST00000306320
Q9H6P5	ENST00000337743
Q9H6Q3	ENST00000262866
Q9H6Q4	ENST00000251588
Q9H6R0	ENST00000225296
Q9H6R3	ENST00000548058
Q9H6R4	ENST00000297990
Q9H6R6	ENST00000369405
Q9H6R7	ENST00000295148
Q9H6S0	ENST00000161863
Q9H6S1	ENST00000479665
Q9H6S3	ENST00000318562
Q9H6T0	ENST00000565858
Q9H6T3	ENST00000005386
Q9H6U6	ENST00000390652
Q9H6U8	ENST00000614444
Q9H6V9	ENST00000237822
Q9H6W3	ENST00000304061
Q9H6X2	ENST00000303714
Q9H6Y7	ENST00000262482
Q9H6Z4	ENST00000340578
Q9H6Z9	ENST00000250457
Q9H706	ENST00000269209
Q9H707	ENST00000391701
Q9H714	ENST00000389908
Q9H741	ENST00000261318
Q9H765	ENST00000317697
Q9H772	ENST00000318160
Q9H773	ENST00000319285
Q9H777	ENST00000269466
Q9H788	ENST00000265807
Q9H790	ENST00000296380
Q9H792	ENST00000312493
Q9H799	ENST00000508244
Q9H7B2	ENST00000441448
Q9H7B4	ENST00000490107
Q9H7C4	ENST00000409190
Q9H7D0	ENST00000276440
Q9H7D7	ENST00000678917
Q9H7E2	ENST00000196169
Q9H7E9	ENST00000331434
Q9H7F0	ENST00000439040
Q9H7H0	ENST00000339374
Q9H7L9	ENST00000543473
Q9H7M9	ENST00000394957
Q9H7N4	ENST00000360565
Q9H7P6	ENST00000361171
Q9H7P9	ENST00000425673
Q9H7S9	ENST00000331569
Q9H7T9	ENST00000374298
Q9H7V2	ENST00000376862
Q9H7X0	ENST00000407558
Q9H7X3	ENST00000330143
Q9H7X7	ENST00000315322
Q9H7Z3	ENST00000354366
Q9H7Z6	ENST00000219797
Q9H7Z7	ENST00000338961
Q9H808	ENST00000246112
Q9H813	ENST00000261455
Q9H814	ENST00000297540
Q9H816	ENST00000650450
Q9H825	ENST00000392604
Q9H832	ENST00000360943
Q9H840	ENST00000270257
Q9H845	ENST00000308982
Q9H867	ENST00000395860
Q9H869	ENST00000295566
Q9H871	ENST00000283632
Q9H875	ENST00000397912
Q9H892	ENST00000529221
Q9H8E8	ENST00000377681
Q9H8H0	ENST00000253247
Q9H8H3	ENST00000332160
Q9H8K7	ENST00000481909
Q9H8L6	ENST00000372027
Q9H8M2	ENST00000467963
Q9H8M5	ENST00000369878
Q9H8M7	ENST00000277632
Q9H8M9	ENST00000233712
Q9H8N7	ENST00000344423
Q9H8P0	ENST00000264228
Q9H8S9	ENST00000396049
Q9H8T0	ENST00000394657
Q9H8V3	ENST00000392692
Q9H8W4	ENST00000315367
Q9H8W5	ENST00000256649
Q9H8X2	ENST00000287996
Q9H8X9	ENST00000283441
Q9H8Y5	ENST00000323348
Q9H8Y8	ENST00000234160
Q9H900	ENST00000307897
Q9H902	ENST00000165698
Q9H903	ENST00000325278
Q9H910	ENST00000248098
Q9H936	ENST00000320230
Q9H944	ENST00000265350
Q9H974	ENST00000281273
Q9H977	ENST00000348227
Q9H981	ENST00000335754
Q9H987	ENST00000394810
Q9H992	ENST00000259050
Q9H993	ENST00000367294
Q9H999	ENST00000239231
Q9H9A5	ENST00000328834
Q9H9A7	ENST00000325875
Q9H9B1	ENST00000460843
Q9H9B4	ENST00000321442
Q9H9C1	ENST00000343765
Q9H9D4	ENST00000311764
Q9H9E1	ENST00000296785
Q9H9F9	ENST00000243903
Q9H9G7	ENST00000373191
Q9H9H4	ENST00000267202
Q9H9J2	ENST00000258383
Q9H9K5	ENST00000440542
Q9H9L4	ENST00000420613
Q9H9L7	ENST00000432648
Q9H9P2	ENST00000299295
Q9H9P8	ENST00000267436
Q9H9Q2	ENST00000350033
Q9H9Q4	ENST00000356853
Q9H9S0	ENST00000229307
Q9H9S5	ENST00000318584
Q9H9T3	ENST00000256398
Q9H9V4	ENST00000256257
Q9H9V9	ENST00000620518
Q9H9Y6	ENST00000263331
Q9H9Z2	ENST00000254231
Q9HA38	ENST00000311417
Q9HA47	ENST00000372215
Q9HA65	ENST00000221543
Q9HA72	ENST00000260743
Q9HA77	ENST00000257347
Q9HA82	ENST00000251363
Q9HAB3	ENST00000329994
Q9HAB8	ENST00000372561
Q9HAC7	ENST00000335693
Q9HAC8	ENST00000370664
Q9HAD4	ENST00000296679
Q9HAE3	ENST00000262103
Q9HAF1	ENST00000296214
Q9HAI6	ENST00000378962
Q9HAJ7	ENST00000297109
Q9HAK2	ENST00000520164
Q9HAN9	ENST00000377205
Q9HAP2	ENST00000319080
Q9HAP6	ENST00000221459
Q9HAQ2	ENST00000265529
Q9HAS0	ENST00000577809
Q9HAS3	ENST00000376238
Q9HAT0	ENST00000184183
Q9HAT2	ENST00000263593
Q9HAT8	ENST00000267460
Q9HAU0	ENST00000299275
Q9HAU4	ENST00000262435
Q9HAU5	ENST00000356352
Q9HAU8	ENST00000270357
Q9HAV0	ENST00000232564
Q9HAV4	ENST00000265351
Q9HAV5	ENST00000374719
Q9HAV7	ENST00000264954
Q9HAW0	ENST00000220659
Q9HAW4	ENST00000318121
Q9HAW7	ENST00000373426
Q9HAW8	ENST00000344644
Q9HAW9	ENST00000373450
Q9HAY6	ENST00000258168
Q9HAZ1	ENST00000316308
Q9HAZ2	ENST00000270722
Q9HB03	ENST00000370005
Q9HB07	ENST00000267103
Q9HB14	ENST00000282146
Q9HB15	ENST00000327876
Q9HB19	ENST00000617275
Q9HB20	ENST00000234453
Q9HB21	ENST00000368990
Q9HB29	ENST00000264257
Q9HB55	ENST00000354829
Q9HB58	ENST00000358662
Q9HB63	ENST00000343702
Q9HB65	ENST00000319359
Q9HB71	ENST00000367679
Q9HB75	ENST00000347755
Q9HB89	ENST00000305141
Q9HB90	ENST00000373001
Q9HB96	ENST00000229769
Q9HBA0	ENST00000261740
Q9HBB8	ENST00000397542
Q9HBD1	ENST00000357244
Q9HBE1	ENST00000266269
Q9HBE4	ENST00000648588
Q9HBE5	ENST00000337929
Q9HBF4	ENST00000556143
Q9HBG4	ENST00000310018
Q9HBG6	ENST00000348417
Q9HBG7	ENST00000263285
Q9HBH0	ENST00000267205
Q9HBH1	ENST00000288022
Q9HBH5	ENST00000381249
Q9HBH7	ENST00000372728
Q9HBH9	ENST00000250896
Q9HBI0	ENST00000422871
Q9HBI1	ENST00000338758
Q9HBI6	ENST00000248041
Q9HBJ7	ENST00000254181
Q9HBJ8	ENST00000380342
Q9HBK9	ENST00000369880
Q9HBL0	ENST00000682258
Q9HBL8	ENST00000283429
Q9HBM0	ENST00000436874
Q9HBM1	ENST00000282074
Q9HBM6	ENST00000341864
Q9HBT6	ENST00000262717
Q9HBT8	ENST00000421016
Q9HBU1	ENST00000253968
Q9HBU6	ENST00000671733
Q9HBV2	ENST00000237201
Q9HBW0	ENST00000407877
Q9HBW1	ENST00000249363
Q9HBW9	ENST00000370742
Q9HBX8	ENST00000367278
Q9HBX9	ENST00000307765
Q9HBY0	ENST00000159060
Q9HBY8	ENST00000341458
Q9HBZ2	ENST00000303329
Q9HC07	ENST00000381334
Q9HC10	ENST00000272371
Q9HC16	ENST00000407997
Q9HC21	ENST00000320362
Q9HC23	ENST00000295619
Q9HC24	ENST00000358230
Q9HC29	ENST00000300589
Q9HC35	ENST00000318522
Q9HC36	ENST00000304478
Q9HC52	ENST00000269385
Q9HC58	ENST00000328041
Q9HC62	ENST00000296257
Q9HC73	ENST00000400841
Q9HC77	ENST00000381884
Q9HC78	ENST00000474710
Q9HC84	ENST00000529681
Q9HC96	ENST00000391984
Q9HC97	ENST00000319838
Q9HC98	ENST00000320246
Q9HCB6	ENST00000576479
Q9HCC0	ENST00000340941
Q9HCC8	ENST00000374382
Q9HCC9	ENST00000290974
Q9HCD5	ENST00000290231
Q9HCD6	ENST00000424789
Q9HCE0	ENST00000282041
Q9HCE1	ENST00000357443
Q9HCE5	ENST00000388822
Q9HCE6	ENST00000361221
Q9HCE7	ENST00000361125
Q9HCE9	ENST00000159087
Q9HCG7	ENST00000378103
Q9HCG8	ENST00000410053
Q9HCH0	ENST00000335999
Q9HCH3	ENST00000244751
Q9HCH5	ENST00000528231
Q9HCI5	ENST00000361470
Q9HCI7	ENST00000309993
Q9HCJ0	ENST00000696270
Q9HCJ1	ENST00000284268
Q9HCJ2	ENST00000278198
Q9HCK0	ENST00000373654
Q9HCK4	ENST00000461745
Q9HCK5	ENST00000373210
Q9HCK8	ENST00000557364
Q9HCL2	ENST00000348367
Q9HCM1	ENST00000312561
Q9HCM2	ENST00000321063
Q9HCM3	ENST00000422774
Q9HCM4	ENST00000263713
Q9HCM9	ENST00000376656
Q9HCN3	ENST00000431232
Q9HCN4	ENST00000610189
Q9HCN6	ENST00000417454
Q9HCN8	ENST00000248958
Q9HCP0	ENST00000303052
Q9HCP6	ENST00000310417
Q9HCQ7	ENST00000222674
Q9HCR9	ENST00000286063
Q9HCS2	ENST00000324632
Q9HCS4	ENST00000282111
Q9HCS7	ENST00000358368
Q9HCU0	ENST00000311330
Q9HCU4	ENST00000271332
Q9HCU5	ENST00000260643
Q9HCU8	ENST00000312419
Q9HCU9	ENST00000359957
Q9HCX3	ENST00000282286
Q9HCX4	ENST00000513104
Q9HCY8	ENST00000344616
Q9HD15	ENST00000336283
Q9HD20	ENST00000357324
Q9HD23	ENST00000378386
Q9HD26	ENST00000368498
Q9HD34	ENST00000330636
Q9HD36	ENST00000260442
Q9HD40	ENST00000382103
Q9HD42	ENST00000397901
Q9HD43	ENST00000376350
Q9HD47	ENST00000226105
Q9HD67	ENST00000513610
Q9HD89	ENST00000221515
Q9HD90	ENST00000242994
Q9HDB5	ENST00000557594
Q9HDC5	ENST00000342232
Q9HDC9	ENST00000217456
Q9HDD0	ENST00000264735
Q9I8K8	ENSDART00000053106
Q9I8T7	ENSGALT00010052808
Q9I958	ENSCCRT00015113040
Q9I962	ENSCJPT00005002936
Q9I993	ENSGALT00010018751
Q9I9K7	ENSDART00000017185
Q9I9L0	ENSDART00000023531
Q9I9L7	ENSDART00000034544
Q9I9P9	ENSDART00000044756
Q9I9R3	ENSDART00000000250
Q9IA05	ENSGALT00010018449
Q9IA95	ENSGALT00010026870
Q9IAK4	ENSGALT00010068897
Q9IAK8	ENSDART00000037691
Q9IBD0	ENSDART00000134570
Q9JHB5	ENSRNOT00000071827
Q9JHC9	ENSMUST00000163748
Q9JHD1	ENSMUST00000000724
Q9JHD2	ENSMUST00000103118
Q9JHE3	ENSMUST00000096119
Q9JHE4	ENSMUST00000063004
Q9JHE5	ENSRNOT00000039002
Q9JHE6	ENSMUST00000086851
Q9JHF3	ENSRNOT00055011957
Q9JHF7	ENSMUST00000031982
Q9JHF9	ENSMUST00000026881
Q9JHG0	ENSMUST00000063871
Q9JHG2	ENSMUST00000044792
Q9JHG3	ENSRNOT00000012379
Q9JHG6	ENSMUST00000060005
Q9JHG7	ENSMUST00000053215
Q9JHH2	ENSMUST00000009396
Q9JHH6	ENSMUST00000022576
Q9JHI0	ENSMUST00000026411
Q9JHI4	ENSMUST00000031713
Q9JHI5	ENSMUST00000028807
Q9JHI7	ENSMUST00000029269
Q9JHI8	ENSMUST00000032781
Q9JHI9	ENSMUST00000027137
Q9JHJ0	ENSMUST00000072232
Q9JHJ1	ENSRNOT00065004495
Q9JHJ3	ENSMUST00000177005
Q9JHJ5	ENSMUST00000008734
Q9JHJ7	ENSMUST00000024928
Q9JHJ8	ENSMUST00000105393
Q9JHJ9	ENSCPOT00000004187
Q9JHK5	ENSMUST00000102881
Q9JHL0	ENSMUST00000036362
Q9JHP7	ENSMUST00000065767
Q9JHQ0	ENSMUST00000015846
Q9JHQ5	ENSMUST00000026274
Q9JHS3	ENSMUST00000029698
Q9JHS4	ENSMUST00000015501
Q9JHU3	ENSMUST00000021939
Q9JHU4	ENSMUST00000018851
Q9JHW2	ENSMUST00000023432
Q9JHW4	ENSMUST00000165242
Q9JHW5	ENSRNOT00000011065
Q9JHW9	ENSMUST00000015278
Q9JHX0	ENSRNOT00000005156
Q9JHX3	ENSMUST00000033000
Q9JHX4	ENSRNOT00000140357
Q9JHY1	ENSRNOT00000006141
Q9JHZ2	ENSMUST00000022875
Q9JHZ4	ENSRNOT00000012646
Q9JHZ9	ENSRNOT00000023623
Q9JI10	ENSMUST00000018476
Q9JI11	ENSMUST00000018353
Q9JI13	ENSMUST00000090413
Q9JI15	ENSRNOT00060010577
Q9JI33	ENSMUST00000020204
Q9JI39	ENSMUST00000075578
Q9JI44	ENSMUST00000102687
Q9JI46	ENSMUST00000025050
Q9JI51	ENSRNOT00000139987
Q9JI57	ENSMUST00000100652
Q9JI58	ENSMUST00000095795
Q9JI59	ENSMUST00000114195
Q9JI60	ENSMUST00000029632
Q9JI61	ENSRNOT00000035411
Q9JI70	ENSMUST00000028730
Q9JI71	ENSMUST00000102517
Q9JI74	ENSMUST00000022666
Q9JI75	ENSMUST00000021843
Q9JI76	ENSMUST00000008582
Q9JI78	ENSMUST00000022310
Q9JI81	ENSMUST00000021891
Q9JI85	ENSRNOT00055011151
Q9JI90	ENSMUST00000072376
Q9JI91	ENSMUST00000064204
Q9JI92	ENSRNOT00000098340
Q9JI93	ENSRNOT00000012914
Q9JI99	ENSMUST00000021450
Q9JIA1	ENSMUST00000198518
Q9JIA7	ENSMUST00000072836
Q9JIB0	ENSMUST00000038644
Q9JIB6	ENSMUST00000042220
Q9JID1	ENSRNOT00055049818
Q9JID9	ENSMUST00000005188
Q9JIE6	ENSMUST00000025237
Q9JIF0	ENSMUST00000107843
Q9JIF3	ENSMUST00000028129
Q9JIF5	ENSCPOT00000011831
Q9JIF7	ENSMUST00000033012
Q9JIG1	ENSCGRT00001008589
Q9JIH2	ENSMUST00000165443
Q9JII1	ENSMUST00000145701
Q9JII5	ENSMUST00000092305
Q9JII6	ENSMUST00000030455
Q9JII9	ENSRNOT00055052298
Q9JIK1	ENSRNOT00000044238
Q9JIK5	ENSMUST00000045866
Q9JIM1	ENSMUST00000051574
Q9JIM3	ENSMUST00000238465
Q9JIM4	ENSRNOT00000004179
Q9JIN6	ENSMUST00000068233
Q9JIP0	ENSRNOT00000020975
Q9JIP3	ENSMUST00000016110
Q9JIP4	ENSMUST00000164273
Q9JIP6	ENSMUST00000057893
Q9JIP7	ENSMUST00000088386
Q9JIQ3	ENSMUST00000111587
Q9JIQ8	ENSMUST00000000395
Q9JIS4	ENSRNOT00000005175
Q9JIS5	ENSMUST00000035371
Q9JIS8	ENSMUST00000116429
Q9JIW4	ENSMUST00000020767
Q9JIW5	ENSMUST00000029371
Q9JIW9	ENSMUST00000004565
Q9JIX8	ENSMUST00000022793
Q9JIY2	ENSMUST00000101499
Q9JIY5	ENSMUST00000089645
Q9JIY7	ENSMUST00000032073
Q9JIY8	ENSMUST00000087656
Q9JIZ9	ENSMUST00000019605
Q9JJ00	ENSMUST00000093801
Q9JJ04	ENSMUST00000023482
Q9JJ06	ENSMUST00000040159
Q9JJ19	ENSRNOT00000170226
Q9JJ26	ENSMUST00000023180
Q9JJ28	ENSMUST00000002889
Q9JJ40	ENSRNOT00000000107
Q9JJ43	ENSMUST00000056416
Q9JJ46	ENSRNOT00000007015
Q9JJ48	ENSMUST00000028866
Q9JJ54	ENSRNOT00000047840
Q9JJ57	ENSMUST00000109340
Q9JJ59	ENSMUST00000031354
Q9JJ61	ENSMUST00000021558
Q9JJ66	ENSMUST00000006565
Q9JJ74	ENSRNOT00065035465
Q9JJ78	ENSMUST00000022612
Q9JJ94	ENSMUST00000028342
Q9JJA7	ENSMUST00000030944
Q9JJA9	ENSMUST00000000543
Q9JJC6	ENSMUST00000062153
Q9JJD0	ENSMUST00000040445
Q9JJE7	ENSMUST00000115995
Q9JJF2	ENSMUST00000038860
Q9JJF3	ENSMUST00000053744
Q9JJF9	ENSMUST00000028844
Q9JJG6	ENSMUST00000026760
Q9JJG7	ENSMUST00000086029
Q9JJG9	ENSMUST00000047860
Q9JJH5	ENSRNOT00000005729
Q9JJH7	ENSMUST00000009390
Q9JJI8	ENSMUST00000077915
Q9JJJ3	ENSMUST00000074465
Q9JJJ7	ENSMUST00000077595
Q9JJK4	ENSRNOT00055003285
Q9JJK5	ENSMUST00000161576
Q9JJL3	ENSMUST00000042812
Q9JJL4	ENSRNOT00000168770
Q9JJN0	ENSMUST00000024749
Q9JJN1	ENSMUST00000033099
Q9JJN5	ENSMUST00000026210
Q9JJN6	ENSMUST00000030839
Q9JJP2	ENSMUST00000105644
Q9JJP6	ENSRNOT00000068116
Q9JJR7	ENSMUST00000035372
Q9JJS0	ENSMUST00000007423
Q9JJS6	ENSMUST00000034308
Q9JJS7	ENSMUST00000053373
Q9JJT2	ENSMUST00000066958
Q9JJT9	ENSMUST00000008445
Q9JJV2	ENSMUST00000066882
Q9JJV4	ENSMUST00000021066
Q9JJV5	ENSMUST00000084615
Q9JJV7	ENSRNOT00000112289
Q9JJV8	ENSCGRT00001031574
Q9JJV9	ENSMUST00000120420
Q9JJW5	ENSMUST00000029761
Q9JJX7	ENSMUST00000038039
Q9JJY3	ENSMUST00000067512
Q9JJY4	ENSMUST00000090680
Q9JJY9	ENSMUST00000096691
Q9JJZ1	ENSRNOT00000022327
Q9JJZ2	ENSMUST00000032233
Q9JJZ4	ENSMUST00000124992
Q9JJZ5	ENSMUST00000000412
Q9JJZ6	ENSMUST00000063694
Q9JJZ8	ENSMUST00000027288
Q9JJZ9	ENSMUST00000102999
Q9JK00	ENSRNOT00000087022
Q9JK24	ENSMUST00000021410
Q9JK25	ENSRNOT00000105680
Q9JK37	ENSMUST00000090469
Q9JK38	ENSMUST00000046191
Q9JK42	ENSMUST00000038431
Q9JK45	ENSMUST00000029667
Q9JK48	ENSMUST00000163279
Q9JK54	ENSMUST00000049877
Q9JK81	ENSMUST00000113682
Q9JK82	ENSCGRT00001021710
Q9JK83	ENSMUST00000052125
Q9JK91	ENSMUST00000035079
Q9JK92	ENSMUST00000036991
Q9JK95	ENSMUST00000019998
Q9JK96	ENSRNOT00000087445
Q9JK97	ENSMUST00000030376
Q9JKA7	ENSRNOT00000012644
Q9JKA8	ENSRNOT00055044044
Q9JKA9	ENSRNOT00000011837
Q9JKB0	ENSRNOT00000089218
Q9JKB1	ENSMUST00000002289
Q9JKB3	ENSMUST00000032309
Q9JKC0	ENSMUST00000004936
Q9JKC6	ENSMUST00000084436
Q9JKC7	ENSMUST00000019662
Q9JKC8	ENSMUST00000154460
Q9JKD6	ENSRNOT00000139530
Q9JKD8	ENSMUST00000001484
Q9JKE1	ENSMUST00000048065
Q9JKE2	ENSMUST00000048782
Q9JKF1	ENSMUST00000167377
Q9JKF4	ENSMUST00000024118
Q9JKF6	ENSMUST00000034510
Q9JKF8	ENSRNOT00000004475
Q9JKJ9	ENSMUST00000170988
Q9JKK1	ENSMUST00000027743
Q9JKK7	ENSMUST00000064433
Q9JKL5	ENSMUST00000031304
Q9JKL8	ENSRNOT00000014595
Q9JKN1	ENSMUST00000067485
Q9JKP5	ENSMUST00000192607
Q9JKQ4	ENSMUST00000034184
Q9JKR5	ENSRNOT00000119635
Q9JKR6	ENSMUST00000066601
Q9JKS4	ENSMUST00000022327
Q9JKT4	ENSMUST00000053652
Q9JKU8	ENSMUST00000028003
Q9JKV1	ENSMUST00000061437
Q9JKV2	ENSMUST00000044551
Q9JKW0	ENSMUST00000032888
Q9JKX3	ENSMUST00000031729
Q9JKX4	ENSMUST00000018841
Q9JKX6	ENSMUST00000026927
Q9JKX8	ENSMUST00000023070
Q9JKY0	ENSMUST00000087215
Q9JKY5	ENSMUST00000000939
Q9JKZ2	ENSMUST00000113975
Q9JL04	ENSMUST00000030039
Q9JL06	ENSMUST00000034325
Q9JL16	ENSMUST00000121645
Q9JL21	ENSMUST00000062759
Q9JL26	ENSMUST00000042286
Q9JL27	ENSMUST00000069800
Q9JL35	ENSMUST00000033597
Q9JL55	ENSRNOT00055011274
Q9JL56	ENSMUST00000038791
Q9JL60	ENSMUST00000030733
Q9JL61	ENSMUST00000029772
Q9JL99	ENSMUST00000032262
Q9JLA2	ENSMUST00000028361
Q9JLA3	ENSRNOT00000020558
Q9JLB2	ENSMUST00000082024
Q9JLB4	ENSMUST00000091436
Q9JLB5	ENSRNOT00000027507
Q9JLB9	ENSMUST00000023334
Q9JLC3	ENSMUST00000101800
Q9JLC6	ENSMUST00000023024
Q9JLH6	ENSRNOT00055045343
Q9JLI7	ENSMUST00000023468
Q9JLI8	ENSMUST00000019118
Q9JLJ0	ENSMUST00000023143
Q9JLJ1	ENSMUST00000112268
Q9JLJ4	ENSMUST00000021793
Q9JLJ5	ENSMUST00000006557
Q9JLK7	ENSMUST00000031519
Q9JLL3	ENSMUST00000111234
Q9JLM8	ENSMUST00000054237
Q9JLM9	ENSMUST00000028252
Q9JLN5	ENSMUST00000239029
Q9JLN6	ENSMUST00000022642
Q9JLN9	ENSMUST00000103221
Q9JLQ0	ENSMUST00000024709
Q9JLQ2	ENSMUST00000112185
Q9JLR5	ENSMUST00000006818
Q9JLR9	ENSMUST00000060251
Q9JLT6	ENSRNOT00000016776
Q9JLV1	ENSMUST00000033136
Q9JLV2	ENSMUST00000041059
Q9JLV5	ENSMUST00000163119
Q9JLY0	ENSMUST00000070116
Q9JLZ1	ENSRNOT00000022406
Q9JLZ8	ENSMUST00000097958
Q9JM01	ENSRNOT00055008499
Q9JM05	ENSMUST00000005064
Q9JM13	ENSMUST00000026390
Q9JM14	ENSMUST00000021082
Q9JM15	ENSRNOT00055021703
Q9JM51	ENSMUST00000102852
Q9JM52	ENSMUST00000102559
Q9JM53	ENSRNOT00000008503
Q9JM54	ENSMUST00000025399
Q9JM58	ENSMUST00000008032
Q9JM59	ENSRNOT00000024709
Q9JM62	ENSMUST00000105354
Q9JM63	ENSMUST00000056136
Q9JM71	ENSMUST00000079859
Q9JM72	ENSCPOT00000032607
Q9JM73	ENSMUST00000015749
Q9JM80	ENSRNOT00000124833
Q9JM84	ENSMUST00000047008
Q9JM90	ENSMUST00000198435
Q9JM95	ENSMUST00000072111
Q9JM96	ENSMUST00000053536
Q9JMA1	ENSMUST00000092096
Q9JMA2	ENSMUST00000002902
Q9JMA9	ENSMUST00000033414
Q9JMB0	ENSMUST00000091579
Q9JMB1	ENSMUST00000020566
Q9JMB7	ENSMUST00000086056
Q9JMB8	ENSMUST00000089215
Q9JMC8	ENSMUST00000030142
Q9JMD0	ENSMUST00000053740
Q9JMD3	ENSMUST00000032927
Q9JME2	ENSMUST00000040110
Q9JME5	ENSMUST00000082090
Q9JMF3	ENSMUST00000115108
Q9JMG3	ENSMUST00000030799
Q9JMG6	ENSRNOT00000104939
Q9JMG7	ENSMUST00000107305
Q9JMH2	ENSRNOT00000017773
Q9JMH3	ENSMUST00000070898
Q9JMH6	ENSMUST00000219368
Q9JMH7	ENSMUST00000036331
Q9JMH9	ENSMUST00000108375
Q9JMI0	ENSMUST00000027463
Q9JMI1	ENSRNOT00055024466
Q9JMI7	ENSMUST00000078001
Q9JMI9	ENSRNOT00000046700
Q9JMK0	ENSMUST00000109221
Q9JMK2	ENSMUST00000117786
Q9MYW3	ENSECAT00000044702
Q9MYX0	ENSMMUT00000004969
Q9MYY3	ENSDLET00000024504
Q9MYY9	ENSCAFT00000017080
Q9MYZ9	ENSSSCT00000014873
Q9MZ15	ENSSSCT00000011297
Q9MZ16	ENSSSCT00000058217
Q9MZ37	ENSPTRT00000008649
Q9MZ41	ENSPTRT00000065546
Q9MZF4	ENSCAFT00000021757
Q9MZS1	ENSOCUT00000017086
Q9MZT1	ENSCAFT00000020333
Q9MZY0	ENSCAFT00000039127
Q9N0U7	ENSCHIT00000021725
Q9N1E4	ENSGGOT00000009149
Q9N1E5	ENSPPAT00000051718
Q9N1E6	ENSPTRT00000020070
Q9N1F2	ENSFCAT00000000207
Q9N1F5	ENSSSCT00000011607
Q9N1Q4	ENSOCUT00000022234
Q9N297	ENSGGOT00000005692
Q9N298	ENSPTRT00000031362
Q9N2C1	ENSFCAT00000038915
Q9N2H0	ENSTTRT00000006248
Q9N2H9	ENSSSCT00000047550
Q9N2I2	ENSBTAT00085068076
Q9N2I8	ENSBTAT00000060561
Q9N2J2	ENSBTAT00000070793
Q9N2J4	ENSCAFT00000004976
Q9NNW5	ENST00000608424
Q9NNX1	ENST00000368849
Q9NNX6	ENST00000315599
Q9NP08	ENST00000400677
Q9NP31	ENST00000368199
Q9NP50	ENST00000337682
Q9NP55	ENST00000354297
Q9NP56	ENST00000308191
Q9NP58	ENST00000265316
Q9NP59	ENST00000261024
Q9NP60	ENST00000372582
Q9NP61	ENST00000263245
Q9NP62	ENST00000259803
Q9NP64	ENST00000344147
Q9NP66	ENST00000336216
Q9NP70	ENST00000322937
Q9NP71	ENST00000313375
Q9NP72	ENST00000356940
Q9NP73	ENST00000394780
Q9NP74	ENST00000263174
Q9NP77	ENST00000291386
Q9NP78	ENST00000280560
Q9NP79	ENST00000367630
Q9NP80	ENST00000257694
Q9NP81	ENST00000221431
Q9NP84	ENST00000326577
Q9NP85	ENST00000367615
Q9NP86	ENST00000293255
Q9NP87	ENST00000242248
Q9NP90	ENST00000243298
Q9NP91	ENST00000358525
Q9NP94	ENST00000298681
Q9NP95	ENST00000180166
Q9NP97	ENST00000357156
Q9NP98	ENST00000359322
Q9NP99	ENST00000244709
Q9NPA0	ENST00000256545
Q9NPA1	ENST00000314235
Q9NPA2	ENST00000336577
Q9NPA3	ENST00000336949
Q9NPA8	ENST00000521688
Q9NPB0	ENST00000229903
Q9NPB1	ENST00000389022
Q9NPB3	ENST00000294288
Q9NPB6	ENST00000219255
Q9NPB9	ENST00000249887
Q9NPC1	ENST00000533293
Q9NPC2	ENST00000303015
Q9NPC3	ENST00000353689
Q9NPC4	ENST00000249005
Q9NPC6	ENST00000307128
Q9NPC7	ENST00000349841
Q9NPC8	ENST00000303077
Q9NPD3	ENST00000316052
Q9NPD5	ENST00000261196
Q9NPD8	ENST00000646651
Q9NPE2	ENST00000379095
Q9NPE3	ENST00000328848
Q9NPE6	ENST00000374273
