AC	ENSEMBL
Q96M11	ENST00000356438
Q96M11	ENST00000425380
Q96M11	ENST00000526028
Q96M27	ENST00000296666
Q96M27	ENST00000715263
Q96M29	ENST00000283025
Q96M32	ENST00000267584
Q96M61	ENST00000325250
Q96M63	ENST00000315396
Q96M86	ENST00000254579
Q96M91	ENST00000398545
Q96M94	ENST00000328046
Q96M94	ENST00000684871
Q96M94	ENST00000685367
Q96M94	ENST00000689334
Q96M94	ENST00000693269
Q96M96	ENST00000427716
Q96M96	ENST00000525053
Q96M96	ENST00000583694
Q96M98	ENST00000337019
Q96MA1	ENST00000371445
Q96MA6	ENST00000298545
Q96MB7	ENST00000326737
Q96MC2	ENST00000288710
Q96MD2	ENST00000398055
Q96MF2	ENST00000332782
Q96MF7	ENST00000287437
Q96MF7	ENST00000522563
Q96MG2	ENST00000300961
Q96MG7	ENST00000332303
Q96MG7	ENST00000631973
Q96MG8	ENST00000360540
Q96MG8	ENST00000522514
Q96MH2	ENST00000307275
Q96MH2	ENST00000585340
Q96MH2	ENST00000586681
Q96MH2	ENST00000589230
Q96MH2	ENST00000591070
Q96MH2	ENST00000591576
Q96MH2	ENST00000592695
Q96MH2	ENST00000593138
Q96MH6	ENST00000434581
Q96MH6	ENST00000617782
Q96MI9	ENST00000441037
Q96MK3	ENST00000592554
Q96MM3	ENST00000326866
Q96MM3	ENST00000509524
Q96MM3	ENST00000618147
Q96MM7	ENST00000370836
Q96MN2	ENST00000301295
Q96MN9	ENST00000585316
Q96MP8	ENST00000639828
Q96MR6	ENST00000372492
Q96MS0	ENST00000397801
Q96MT3	ENST00000345127
Q96MT3	ENST00000445766
Q96MT3	ENST00000455697
Q96MT3	ENST00000548696
Q96MT3	ENST00000552240
Q96MT3	ENST00000639566
Q96MT3	ENST00000639589
Q96MT3	ENST00000639958
Q96MT3	ENST00000640055
Q96MT3	ENST00000640132
Q96MT7	ENST00000393845
Q96MT8	ENST00000513612
Q96MT8	ENST00000606977
Q96MT8	ENST00000675561
Q96MT8	ENST00000683596
Q96MU7	ENST00000344157
Q96MU7	ENST00000615500
Q96MU8	ENST00000407188
Q96MV1	ENST00000370203
Q96MV8	ENST00000373367
Q96MW5	ENST00000306875
Q96MX0	ENST00000361909
Q96MX0	ENST00000424011
Q96MX0	ENST00000562707
Q96MX0	ENST00000567572
Q96MX3	ENST00000320159
Q96MX3	ENST00000613509
Q96MY7	ENST00000286544
Q96N11	ENST00000344417
Q96N16	ENST00000282924
Q96N16	ENST00000409831
Q96N19	ENST00000313074
Q96N19	ENST00000411458
Q96N21	ENST00000300714
Q96N23	ENST00000524981
Q96N58	ENST00000421239
Q96N64	ENST00000307063
Q96N66	ENST00000245615
Q96N66	ENST00000613506
Q96N66	ENST00000613746
Q96N66	ENST00000615453
Q96N66	ENST00000617012
Q96N66	ENST00000618378
Q96N66	ENST00000619842
Q96N66	ENST00000619855
Q96N66	ENST00000621612
Q96N66	ENST00000621875
Q96N67	ENST00000635253
Q96N76	ENST00000290868
Q96N77	ENST00000301042
Q96N77	ENST00000544117
Q96N87	ENST00000324642
Q96N95	ENST00000589332
Q96N96	ENST00000382095
Q96NA2	ENST00000301336
Q96NA2	ENST00000622136
Q96NB1	ENST00000255759
Q96NB1	ENST00000622266
Q96NB2	ENST00000369893
Q96NB3	ENST00000361952
Q96NC0	ENST00000274712
Q96NE9	ENST00000344768
Q96NG3	ENST00000377540
Q96NG5	ENST00000301475
Q96NG5	ENST00000601372
Q96NG5	ENST00000708541
Q96NG5	ENST00000708542
Q96NH3	ENST00000398212
Q96NI6	ENST00000298119
Q96NL3	ENST00000329285
Q96NL6	ENST00000281142
Q96NL8	ENST00000286688
Q96NM4	ENST00000358131
Q96NN9	ENST00000399167
Q96NN9	ENST00000440238
Q96NR3	ENST00000379361
Q96NR8	ENST00000267502
Q96NR8	ENST00000551171
Q96NT0	ENST00000259229
Q96NT3	ENST00000407471
Q96NT5	ENST00000612814
Q96NU1	ENST00000342066
Q96NW4	ENST00000306065
Q96NX5	ENST00000009105
Q96NX5	ENST00000361322
Q96NY7	ENST00000360731
Q96NY8	ENST00000368012
Q96NY9	ENST00000308110
Q96NZ1	ENST00000299162
Q96NZ8	ENST00000319070
Q96NZ9	ENST00000433452
Q96P11	ENST00000252594
Q96P15	ENST00000382749
Q96P15	ENST00000544088
Q96P16	ENST00000357384
Q96P16	ENST00000399022
Q96P26	ENST00000359846
Q96P31	ENST00000368184
Q96P31	ENST00000485028
Q96P44	ENST00000244728
Q96P48	ENST00000393609
Q96P53	ENST00000298125
Q96P56	ENST00000396879
Q96P63	ENST00000269491
Q96P65	ENST00000394427
Q96P66	ENST00000651716
Q96P68	ENST00000298440
Q96P68	ENST00000541038
Q96P68	ENST00000541518
Q96P68	ENST00000543457
Q96P70	ENST00000361565
Q96P71	ENST00000246190
Q96PB1	ENST00000297273
Q96PB7	ENST00000338858
Q96PC2	ENST00000293756
Q96PC2	ENST00000451316
Q96PC3	ENST00000446015
Q96PC5	ENST00000640607
Q96PD2	ENST00000326840
Q96PD4	ENST00000336123
Q96PD4	ENST00000699946
Q96PD5	ENST00000340880
Q96PD6	ENST00000446656
Q96PD7	ENST00000228027
Q96PE1	ENST00000412232
Q96PE2	ENST00000263674
Q96PE3	ENST00000523221
Q96PE7	ENST00000244217
Q96PF1	ENST00000452443
Q96PF2	ENST00000399635
Q96PG8	ENST00000449228
Q96PH1	ENST00000388866
Q96PH6	ENST00000253381
Q96PJ5	ENST00000271532
Q96PK6	ENST00000310137
Q96PL5	ENST00000372514
Q96PL5	ENST00000372517
Q96PM5	ENST00000324439
Q96PM9	ENST00000338010
Q96PN6	ENST00000367851
Q96PN7	ENST00000372922
Q96PN7	ENST00000695966
Q96PN8	ENST00000373534
Q96PP8	ENST00000370459
Q96PP9	ENST00000355754
Q96PQ0	ENST00000507866
Q96PQ1	ENST00000291707
Q96PQ6	ENST00000247956
Q96PR1	ENST00000549446
Q96PS8	ENST00000324978
Q96PU4	ENST00000276893
Q96PU5	ENST00000400345
Q96PU8	ENST00000361752
Q96PV0	ENST00000455687
Q96PV0	ENST00000629380
Q96PV0	ENST00000646630
Q96PV4	ENST00000361887
Q96PV4	ENST00000439251
Q96PV4	ENST00000452693
Q96PV4	ENST00000535214
Q96PV4	ENST00000710002
Q96PV4	ENST00000710003
Q96PV4	ENST00000710004
Q96PV4	ENST00000710005
Q96PV6	ENST00000326764
Q96PV6	ENST00000617180
Q96PV6	ENST00000621306
Q96PV6	ENST00000622672
Q96PV7	ENST00000524677
Q96PX1	ENST00000269391
Q96PX8	ENST00000377084
Q96PX8	ENST00000674365
Q96PX9	ENST00000637938
Q96PY6	ENST00000439128
Q96PZ0	ENST00000356362
Q96PZ0	ENST00000469408
Q96PZ2	ENST00000361723
Q96PZ2	ENST00000420244
Q96PZ2	ENST00000527629
Q96PZ2	ENST00000528737
Q96PZ2	ENST00000529985
Q96PZ2	ENST00000531147
Q96PZ2	ENST00000531408
Q96PZ2	ENST00000533703
Q96PZ2	ENST00000674617
Q96PZ2	ENST00000675163
Q96PZ2	ENST00000675806
Q96PZ2	ENST00000676340
Q96PZ2	ENST00000676459
Q96PZ2	ENST00000682018
Q96PZ7	ENST00000635120
Q96Q04	ENST00000600059
Q96Q04	ENST00000673139
Q96Q05	ENST00000438773
Q96Q05	ENST00000648948
Q96Q06	ENST00000301286
Q96Q07	ENST00000481247
Q96Q07	ENST00000649492
Q96Q11	ENST00000251607
Q96Q11	ENST00000434583
Q96Q11	ENST00000698406
Q96Q11	ENST00000698408
Q96Q11	ENST00000698412
Q96Q15	ENST00000446231
Q96Q27	ENST00000555019
Q96Q27	ENST00000612647
Q96Q35	ENST00000286190
Q96Q35	ENST00000405148
Q96Q40	ENST00000652192
Q96Q42	ENST00000264276
Q96Q42	ENST00000679435
Q96Q42	ENST00000679516
Q96Q42	ENST00000680163
Q96Q42	ENST00000680861
Q96Q45	ENST00000409883
Q96Q77	ENST00000269878
Q96Q80	ENST00000318109
Q96Q80	ENST00000631305
Q96Q83	ENST00000302708
Q96Q89	ENST00000371728
Q96Q91	ENST00000507527
Q96QA5	ENST00000301659
Q96QA5	ENST00000635792
Q96QB1	ENST00000276297
Q96QC0	ENST00000376511
Q96QC0	ENST00000383586
Q96QC0	ENST00000420949
Q96QC0	ENST00000424446
Q96QC0	ENST00000426299
Q96QC0	ENST00000429597
Q96QC0	ENST00000449113
Q96QD8	ENST00000256689
Q96QD9	ENST00000241502
Q96QE2	ENST00000280871
Q96QE3	ENST00000321990
Q96QE5	ENST00000581216
Q96QF0	ENST00000550536
Q96QF7	ENST00000373695
Q96QF7	ENST00000373696
Q96QG7	ENST00000221086
Q96QG7	ENST00000644306
Q96QH2	ENST00000423345
Q96QI5	ENST00000293937
Q96QI5	ENST00000454677
Q96QK1	ENST00000299138
Q96QP1	ENST00000177648
Q96QP1	ENST00000458497
Q96QP1	ENST00000650871
Q96QR8	ENST00000395699
Q96QS3	ENST00000379044
Q96QS6	ENST00000276616
Q96QT4	ENST00000646667
Q96QT6	ENST00000332830
Q96QU1	ENST00000320301
Q96QU8	ENST00000304658
Q96QV1	ENST00000296575
Q96QV6	ENST00000297012
Q96QV6	ENST00000703603
Q96R06	ENST00000321765
Q96RD6	ENST00000395842
Q96RD7	ENST00000227638
Q96RD9	ENST00000361835
Q96RE7	ENST00000292431
Q96RE7	ENST00000586171
Q96RE7	ENST00000700232
Q96RE9	ENST00000274599
Q96RE9	ENST00000446148
Q96RF0	ENST00000343017
Q96RG2	ENST00000234040
Q96RG2	ENST00000405260
Q96RG2	ENST00000544142
Q96RI0	ENST00000248076
Q96RI1	ENST00000551379
Q96RI8	ENST00000275198
Q96RJ0	ENST00000275216
Q96RJ3	ENST00000291232
Q96RJ6	ENST00000275461
Q96RK0	ENST00000681038
Q96RK4	ENST00000268057
Q96RL1	ENST00000377227
Q96RL1	ENST00000511320
Q96RL6	ENST00000447370
Q96RL7	ENST00000360280
Q96RN1	ENST00000355574
Q96RN1	ENST00000490799
Q96RN5	ENST00000263205
Q96RP3	ENST00000273610
Q96RP7	ENST00000360039
Q96RP7	ENST00000413800
Q96RP8	ENST00000221444
Q96RP9	ENST00000486715
Q96RQ1	ENST00000360150
Q96RQ3	ENST00000265594
Q96RQ9	ENST00000391826
Q96RR1	ENST00000311916
Q96RR4	ENST00000324774
Q96RR4	ENST00000402834
Q96RR4	ENST00000404169
Q96RR4	ENST00000652382
Q96RS0	ENST00000260129
Q96RS6	ENST00000239690
Q96RT1	ENST00000284037
Q96RT7	ENST00000248846
Q96RT8	ENST00000615383
Q96RU2	ENST00000003302
Q96RU3	ENST00000446176
Q96RU7	ENST00000217233
Q96RU7	ENST00000449710
Q96RU7	ENST00000615226
Q96RU7	ENST00000714424
Q96RU7	ENST00000714425
Q96RU7	ENST00000714427
Q96RU7	ENST00000714428
Q96RU8	ENST00000311922
Q96RW7	ENST00000271588
Q96RY5	ENST00000293925
Q96RY5	ENST00000397412
Q96RY7	ENST00000426508
Q96S06	ENST00000262301
Q96S15	ENST00000293883
Q96S16	ENST00000609261
Q96S21	ENST00000248139
Q96S21	ENST00000535977
Q96S21	ENST00000538492
Q96S21	ENST00000539661
Q96S37	ENST00000377574
Q96S38	ENST00000366960
Q96S42	ENST00000287139
Q96S44	ENST00000372114
Q96S52	ENST00000308360
Q96S53	ENST00000372086
Q96S55	ENST00000380773
Q96S55	ENST00000618555
Q96S59	ENST00000011619
Q96S65	ENST00000273153
Q96S65	ENST00000514182
Q96S66	ENST00000356970
Q96S66	ENST00000369969
Q96S66	ENST00000674849
Q96S66	ENST00000675508
Q96S66	ENST00000675654
Q96S66	ENST00000675956
Q96S66	ENST00000685014
Q96S66	ENST00000685104
Q96S66	ENST00000685497
Q96S66	ENST00000685540
Q96S66	ENST00000686078
Q96S66	ENST00000686776
Q96S66	ENST00000686821
Q96S66	ENST00000687328
Q96S66	ENST00000687449
Q96S66	ENST00000687591
Q96S66	ENST00000687865
Q96S66	ENST00000688285
Q96S66	ENST00000688778
Q96S66	ENST00000689189
Q96S66	ENST00000689351
Q96S66	ENST00000689359
Q96S66	ENST00000689991
Q96S66	ENST00000690509
Q96S66	ENST00000690756
Q96S66	ENST00000690781
Q96S66	ENST00000690874
Q96S66	ENST00000691513
Q96S66	ENST00000691556
Q96S66	ENST00000691731
Q96S66	ENST00000692404
Q96S66	ENST00000692511
Q96S66	ENST00000692795
Q96S66	ENST00000693089
Q96S66	ENST00000693336
Q96S66	ENST00000693673
Q96S82	ENST00000361351
Q96S82	ENST00000395081
Q96S82	ENST00000564488
Q96S82	ENST00000565335
Q96S82	ENST00000567435
Q96S82	ENST00000673054
Q96S82	ENST00000673073
Q96S82	ENST00000673120
Q96S82	ENST00000673153
Q96S82	ENST00000673461
Q96S94	ENST00000400809
Q96S97	ENST00000391768
Q96S97	ENST00000391769
Q96S97	ENST00000391770
Q96S97	ENST00000391771
Q96S97	ENST00000421337
Q96S99	ENST00000436066
Q96S99	ENST00000592810
Q96SA4	ENST00000373709
Q96SB3	ENST00000612501
Q96SB4	ENST00000373825
Q96SB8	ENST00000351948
Q96SB8	ENST00000402989
Q96SB8	ENST00000448223
Q96SD1	ENST00000378278
Q96SD1	ENST00000697075
Q96SF7	ENST00000369429
Q96SI1	ENST00000430256
Q96SI1	ENST00000588881
Q96SI1	ENST00000589786
Q96SI1	ENST00000683859
Q96SI9	ENST00000348403
Q96SI9	ENST00000447404
Q96SJ8	ENST00000340160
Q96SJ8	ENST00000520358
Q96SL1	ENST00000261038
Q96SL4	ENST00000361314
Q96SN7	ENST00000356387
Q96SN7	ENST00000403646
Q96SN7	ENST00000473939
Q96SN7	ENST00000478730
Q96SN7	ENST00000495936
Q96SN7	ENST00000498661
Q96SN7	ENST00000611770
Q96SN8	ENST00000349780
Q96SQ5	ENST00000339656
Q96SQ7	ENST00000306279
Q96SQ7	ENST00000716557
Q96SQ9	ENST00000310054
Q96ST2	ENST00000295321
Q96ST3	ENST00000360439
Q96ST3	ENST00000394947
Q96ST3	ENST00000394949
Q96ST3	ENST00000564778
Q96ST3	ENST00000565264
Q96ST3	ENST00000704312
Q96ST8	ENST00000305768
Q96SU4	ENST00000428468
Q96SW2	ENST00000231948
Q96SY0	ENST00000313182
Q96SZ4	ENST00000576985
Q96SZ5	ENST00000373783
Q96SZ6	ENST00000357886
Q96T17	ENST00000379651
Q96T21	ENST00000375807
Q96T23	ENST00000308488
Q96T37	ENST00000369784
Q96T37	ENST00000618772
Q96T49	ENST00000299824
Q96T51	ENST00000319449
Q96T51	ENST00000639909
Q96T52	ENST00000331762
Q96T52	ENST00000405709
Q96T52	ENST00000452895
Q96T53	ENST00000320542
Q96T54	ENST00000373231
Q96T55	ENST00000373229
Q96T58	ENST00000375759
Q96T60	ENST00000322344
Q96T60	ENST00000596014
Q96T66	ENST00000296202
Q96T66	ENST00000704800
Q96T68	ENST00000354234
Q96T76	ENST00000370782
Q96T76	ENST00000438925
Q96T83	ENST00000328306
Q96T88	ENST00000612630
Q96T88	ENST00000615884
Q96T88	ENST00000616255
Q96T88	ENST00000624301
Q96T88	ENST00000650932
Q96T91	ENST00000279168
Q96T91	ENST00000533257
Q96TA1	ENST00000373312
Q96TA2	ENST00000326799
Q96TC7	ENST00000260385
Q96TC7	ENST00000338376
Q98867	ENSDART00000000160
Q98867	ENSDART00000177021
Q98878	ENSDART00000105887
Q98880	ENSDART00000020261
Q98932	ENSGALT00010056730
Q98938	ENSGALT00010052149
Q98943	ENSGALT00010058670
Q98SN7	ENSGALT00010066481
Q98SP7	ENSDART00000061000
Q98SP7	ENSDART00000182692
Q98SP7	ENSDART00000191308
Q98UK5	ENSDART00000193245
Q99020	ENSMUST00000074669
Q99062	ENST00000373106
Q99068	ENSRNOT00055028288
Q99068	ENSRNOT00060037713
Q99068	ENSRNOT00065054489
Q99075	ENST00000230990
Q99081	ENST00000267811
Q99081	ENST00000557843
Q99102	ENST00000463781
Q99104	ENSMUST00000123128
Q99217	ENST00000380714
Q99246	ENSMUST00000238504
Q99250	ENST00000283256
Q99250	ENST00000375437
Q99250	ENST00000637266
Q99259	ENST00000358196
Q99372	ENSRNOT00065001981
Q99376	ENSRNOT00000002407
Q99376	ENSRNOT00055029603
Q99376	ENSRNOT00060041850
Q99376	ENSRNOT00065035255
Q99417	ENST00000397572
Q99418	ENST00000641098
Q99424	ENST00000302819
Q99426	ENST00000221855
Q99435	ENST00000429094
Q99435	ENST00000452445
Q99436	ENST00000259457
Q99437	ENST00000472174
Q99439	ENST00000263097
Q99442	ENST00000337002
Q99442	ENST00000480708
Q99447	ENST00000538936
Q99453	ENST00000226382
Q99456	ENST00000251643
Q99456	ENST00000572470
Q99459	ENST00000371477
Q99460	ENST00000308696
Q99460	ENST00000677230
Q99466	ENST00000375023
Q99466	ENST00000457094
Q99467	ENST00000256447
Q99469	ENST00000273183
Q99471	ENST00000334478
Q99471	ENST00000551018
Q99471	ENST00000708922
Q99471	ENST00000708937
Q99487	ENST00000374282
Q99487	ENST00000374284
Q99489	ENST00000368924
Q99490	ENST00000547588
Q99496	ENST00000367510
Q99496	ENST00000715230
Q99497	ENST00000338639
Q99497	ENST00000377488
Q99497	ENST00000377491
Q99497	ENST00000493373
Q99497	ENST00000493678
Q99500	ENST00000358157
Q99500	ENST00000375846
Q99502	ENST00000340726
Q99502	ENST00000388742
Q99502	ENST00000645793
Q99502	ENST00000647540
Q99504	ENST00000373871
Q99518	ENST00000209929
Q99519	ENST00000229725
Q99519	ENST00000375631
Q99519	ENST00000411774
Q99519	ENST00000422978
Q99519	ENST00000423382
Q99519	ENST00000434496
Q99519	ENST00000437432
Q99519	ENST00000439648
Q99523	ENST00000256637
Q99527	ENST00000297469
Q99527	ENST00000397088
Q99527	ENST00000397092
Q99527	ENST00000401670
Q99536	ENST00000355653
Q99538	ENST00000334869
Q99538	ENST00000393218
Q99541	ENST00000276914
Q99542	ENST00000322569
Q99543	ENST00000379263
Q99547	ENST00000258169
Q99549	ENST00000361479
Q99550	ENST00000606320
Q99551	ENST00000351870
Q99558	ENST00000344686
Q99558	ENST00000376926
Q99558	ENST00000617331
Q99567	ENST00000573584
Q99569	ENST00000389759
Q99570	ENST00000356763
Q99571	ENST00000337233
Q99572	ENST00000328963
Q99574	ENST00000295777
Q99574	ENST00000446050
Q99575	ENST00000349693
Q99575	ENST00000401707
Q99576	ENST00000372397
Q99578	ENST00000326695
Q99581	ENST00000295727
Q99583	ENST00000174618
Q99584	ENST00000339556
Q99584	ENST00000392622
Q99584	ENST00000392623
Q99584	ENST00000440685
Q99584	ENST00000476133
Q99584	ENST00000484413
Q99584	ENST00000491177
Q99584	ENST00000497086
Q99590	ENST00000369367
Q99592	ENST00000622512
Q99592	ENST00000696616
Q99592	ENST00000696618
Q99593	ENST00000310346
Q99593	ENST00000405440
Q99594	ENST00000338863
Q99595	ENST00000367287
Q99598	ENST00000366639
Q99607	ENST00000308167
Q99607	ENST00000335997
Q99608	ENST00000649030
Q99611	ENST00000478753
Q99612	ENST00000497571
Q99613	ENST00000331666
Q99613	ENST00000395587
Q99613	ENST00000566501
Q99613	ENST00000566866
Q99614	ENST00000231238
Q99614	ENST00000522793
Q99614	ENST00000682719
Q99615	ENST00000457167
Q99616	ENST00000225844
Q99619	ENST00000523102
Q99619	ENST00000524270
Q99622	ENST00000229281
Q99622	ENST00000545581
Q99623	ENST00000535923
Q99624	ENST00000614032
Q99626	ENST00000381020
Q99627	ENST00000354371
Q99633	ENST00000378572
Q99638	ENST00000307980
Q99640	ENST00000262300
Q99643	ENST00000367975
Q99650	ENST00000274276
Q99653	ENST00000334660
Q99661	ENST00000372224
Q99665	ENST00000262345
Q99665	ENST00000648487
Q99665	ENST00000674203
Q99674	ENST00000312734
Q99674	ENST00000402394
Q99674	ENST00000405600
Q99675	ENST00000216420
Q99677	ENST00000435339
Q99677	ENST00000614823
Q99683	ENST00000359015
Q99684	ENST00000294702
Q99684	ENST00000370332
Q99684	ENST00000427103
Q99685	ENST00000398104
Q99687	ENST00000558555
Q99689	ENST00000278919
Q99689	ENST00000648911
Q99697	ENST00000354925
Q99697	ENST00000394595
Q99698	ENST00000389793
Q99700	ENST00000550104
Q99704	ENST00000233668
Q99705	ENST00000249016
Q99707	ENST00000366577
Q99708	ENST00000327155
Q99708	ENST00000399722
Q99712	ENST00000328656
Q99712	ENST00000398930
Q99712	ENST00000398932
Q99712	ENST00000398934
Q99712	ENST00000398938
Q99712	ENST00000612702
Q99712	ENST00000613499
Q99714	ENST00000168216
Q99715	ENST00000322507
Q99717	ENST00000509297
Q99717	ENST00000545279
Q99717	ENST00000545620
Q99719	ENST00000455784
Q99720	ENST00000277010
Q99726	ENST00000233535
Q99728	ENST00000260947
Q99731	ENST00000311925
Q99732	ENST00000339430
Q99732	ENST00000570904
Q99732	ENST00000571688
Q99732	ENST00000574763
Q99732	ENST00000576036
Q99732	ENST00000622633
Q99733	ENST00000380542
Q99733	ENST00000619695
Q99735	ENST00000265498
Q99735	ENST00000503816
Q99735	ENST00000616265
Q99741	ENST00000209728
Q99741	ENST00000649662
Q99743	ENST00000335681
Q99747	ENST00000322897
Q99748	ENST00000303212
Q99750	ENST00000230321
Q99750	ENST00000373051
Q99755	ENST00000368888
Q99757	ENST00000216185
Q99757	ENST00000403313
Q99758	ENST00000301732
Q99759	ENST00000361733
Q99766	ENST00000311459
Q99766	ENST00000554204
Q99766	ENST00000554438
Q99766	ENST00000554951
Q99766	ENST00000557421
Q99767	ENST00000558259
Q99767	ENST00000558402
Q99767	ENST00000561069
Q99767	ENST00000620457
Q99767	ENST00000631894
Q99767	ENST00000683413
Q99784	ENST00000371793
Q99788	ENST00000312143
Q99788	ENST00000412676
Q99788	ENST00000550402
Q99795	ENST00000367868
Q99797	ENST00000382172
Q99798	ENST00000216254
Q99801	ENST00000380871
Q99807	ENST00000321998
Q99807	ENST00000568985
Q99808	ENST00000371708
Q99808	ENST00000371713
Q99808	ENST00000371724
Q99808	ENST00000371755
Q99808	ENST00000393844
Q99808	ENST00000651428
Q99808	ENST00000652453
Q99808	ENST00000652680
Q99814	ENST00000263734
Q99816	ENST00000251968
Q99828	ENST00000328649
Q99829	ENST00000352393
Q99829	ENST00000397443
Q99832	ENST00000258091
Q99835	ENST00000249373
Q99836	ENST00000650905
Q99848	ENST00000236051
Q99853	ENST00000396057
Q99856	ENST00000263620
Q99871	ENST00000370211
Q99873	ENST00000454376
Q99877	ENST00000449538
Q99877	ENST00000612898
Q99878	ENST00000333151
Q99879	ENST00000621112
Q99880	ENST00000377401
Q99884	ENST00000230671
Q99895	ENST00000375949
Q99909	ENST00000298396
Q99928	ENST00000615808
Q99929	ENST00000331289
Q99932	ENST00000396638
Q99933	ENST00000634734
Q99935	ENST00000399575
Q99941	ENST00000293709
Q99941	ENST00000375203
Q99941	ENST00000425571
Q99941	ENST00000427136
Q99942	ENST00000375094
Q99942	ENST00000413786
Q99942	ENST00000432616
Q99942	ENST00000445885
Q99942	ENST00000449794
Q99942	ENST00000453473
Q99942	ENST00000456167
Q99943	ENST00000336984
Q99943	ENST00000375104
Q99943	ENST00000375107
Q99943	ENST00000383294
Q99943	ENST00000395496
Q99943	ENST00000395497
Q99943	ENST00000395499
Q99943	ENST00000399825
Q99943	ENST00000399827
Q99943	ENST00000399829
Q99943	ENST00000399830
Q99943	ENST00000399833
Q99943	ENST00000414520
Q99943	ENST00000414933
Q99943	ENST00000415173
Q99943	ENST00000416363
Q99943	ENST00000417388
Q99943	ENST00000424030
Q99943	ENST00000425204
Q99943	ENST00000425572
Q99943	ENST00000427763
Q99943	ENST00000430226
Q99943	ENST00000430777
Q99943	ENST00000433376
Q99943	ENST00000433896
Q99943	ENST00000434614
Q99943	ENST00000436149
Q99943	ENST00000439774
Q99943	ENST00000440840
Q99943	ENST00000444369
Q99943	ENST00000446323
Q99943	ENST00000446463
Q99943	ENST00000448196
Q99943	ENST00000449776
Q99943	ENST00000451833
Q99943	ENST00000452393
Q99943	ENST00000452427
Q99943	ENST00000454929
Q99943	ENST00000455898
Q99943	ENST00000456421
Q99943	ENST00000456679
Q99943	ENST00000457923
Q99944	ENST00000333845
Q99944	ENST00000395512
Q99944	ENST00000399648
Q99944	ENST00000413733
Q99944	ENST00000414111
Q99944	ENST00000418252
Q99944	ENST00000433364
Q99944	ENST00000436155
Q99944	ENST00000443511
Q99944	ENST00000447331
Q99944	ENST00000450526
Q99944	ENST00000452189
Q99944	ENST00000452290
Q99944	ENST00000455889
Q99946	ENST00000211413
Q99946	ENST00000414687
Q99946	ENST00000419655
Q99946	ENST00000444466
Q99946	ENST00000451329
Q99946	ENST00000454112
Q99946	ENST00000456814
Q99946	ENST00000458719
Q99952	ENST00000175756
Q99956	ENST00000342782
Q99956	ENST00000370167
Q99958	ENST00000649859
Q99959	ENST00000070846
Q99961	ENST00000269886
Q99962	ENST00000380607
Q99963	ENST00000427482
Q99963	ENST00000708174
Q99965	ENST00000265708
Q99965	ENST00000620181
Q99966	ENST00000246139
Q99966	ENST00000373619
Q99966	ENST00000445983
Q99966	ENST00000651998
Q99967	ENST00000367651
Q99967	ENST00000536159
Q99969	ENST00000223271
Q99969	ENST00000466675
Q99969	ENST00000482669
Q99972	ENST00000037502
Q99973	ENST00000262715
Q99973	ENST00000708760
Q99983	ENST00000375550
Q99983	ENST00000707247
Q99985	ENST00000265361
Q99985	ENST00000419255
Q99986	ENST00000216639
Q99986	ENST00000679816
Q99986	ENST00000680756
Q99986	ENST00000681344
Q99986	ENST00000681355
Q99988	ENST00000252809
Q99988	ENST00000595973
Q99988	ENST00000597765
Q99990	ENST00000370634
Q99996	ENST00000356239
Q99999	ENST00000338911
Q99999	ENST00000401975
Q99999	ENST00000402321
Q99999	ENST00000402369
Q99999	ENST00000406361
Q99999	ENST00000406955
Q99J09	ENSMUST00000010278
Q99J21	ENSMUST00000004683
Q99J31	ENSMUST00000033560
Q99J31	ENSMUST00000113826
Q99J39	ENSMUST00000098367
Q99J45	ENSMUST00000031034
Q99J47	ENSMUST00000042281
Q99J56	ENSMUST00000022993
Q99J72	ENSMUST00000175714
Q99J79	ENSMUST00000028696
Q99J82	ENSRNOT00055042011
Q99J82	ENSRNOT00060033652
Q99J82	ENSRNOT00065055222
Q99J83	ENSMUST00000039286
Q99J87	ENSMUST00000017974
Q99J93	ENSMUST00000081649
Q99J94	ENSMUST00000111827
Q99J95	ENSMUST00000009699
Q99J99	ENSMUST00000043865
Q99J99	ENSMUST00000167140
Q99J99	ENSMUST00000169133
Q99J99	ENSMUST00000229739
Q99JA4	ENSMUST00000064892
Q99JA4	ENSMUST00000113480
Q99JB0	ENSMUST00000114086
Q99JB2	ENSMUST00000030169
Q99JB3	ENSRNOT00000113229
Q99JB3	ENSRNOT00000127777
Q99JB3	ENSRNOT00000155901
Q99JB3	ENSRNOT00000160477
Q99JB3	ENSRNOT00000166081
Q99JB3	ENSRNOT00000169939
Q99JB3	ENSRNOT00055017213
Q99JB3	ENSRNOT00060023642
Q99JB3	ENSRNOT00065008515
Q99JB4	ENSMUST00000032472
Q99JB6	ENSMUST00000045566
Q99JB6	ENSMUST00000115738
Q99JB6	ENSMUST00000115739
Q99JB6	ENSMUST00000115740
Q99JB6	ENSMUST00000234363
Q99JB6	ENSMUST00000235116
Q99JB7	ENSMUST00000021707
Q99JB8	ENSMUST00000028694
Q99JB8	ENSMUST00000059566
Q99JB8	ENSMUST00000111349
Q99JB8	ENSMUST00000168916
Q99JF5	ENSMUST00000006692
Q99JF8	ENSMUST00000030207
Q99JG2	ENSMUST00000027682
Q99JG7	ENSMUST00000087737
Q99JH7	ENSMUST00000008297
Q99JH8	ENSMUST00000002855
Q99JI1	ENSMUST00000040715
